4.49.183.33,SERVER
4.53.244.105,background scanner
4.96.159.133,SERVER
4.96.161.136,SERVER
4.106.74.91,SERVER
4.146.73.200,SERVER
4.154.122.20,SERVER
4.154.123.169,SERVER
5.55.217.156,SERVER
5.73.243.222,SERVER
5.138.226.113,SERVER
5.138.226.157,SERVER
5.162.82.21,SERVER
5.194.194.140,SERVER
5.222.198.64,SERVER
5.238.222.207,SERVER
6.69.214.69,SERVER
6.91.253.18,SERVER
6.91.253.204,SERVER
6.103.114.124,SERVER
6.132.173.128,SERVER
6.156.172.205,SERVER
6.199.165.173,SERVER
7.35.22.195,SERVER
7.65.208.151,SERVER
7.67.69.105,SERVER
7.81.26.13,SERVER
7.112.113.184,SERVER
7.125.15.185,SERVER
7.177.157.90,SERVER
7.177.157.240,SERVER
7.217.217.95,SERVER
8.101.153.162,SERVER
8.115.187.192,SERVER
8.208.35.62,SERVER
8.212.3.10,SERVER
8.212.3.174,SERVER
8.223.72.120,SERVER
9.18.14.195,SERVER
9.22.152.35,SERVER
9.33.217.182,SERVER
9.34.222.30,SERVER
9.34.222.121,SERVER
9.40.72.59,SERVER
9.40.72.204,SERVER
9.49.225.110,SERVER
9.49.225.168,SERVER
9.49.226.30,SERVER
9.135.196.37,SERVER
9.151.67.10,SERVER
9.243.169.120,SERVER
9.243.169.232,SERVER
10.1.99.173,SERVER
10.19.34.124,SERVER
10.33.206.162,SERVER
10.59.171.140,SERVER
10.66.180.143,SERVER
10.116.123.129,SERVER
10.116.123.193,SERVER
10.127.243.56,SERVER
10.157.108.162,SERVER
11.43.113.213,SERVER
11.58.218.26,SERVER
11.58.218.92,SERVER
11.64.117.51,SERVER
11.113.117.236,SERVER
11.113.118.110,SERVER
11.127.135.74,SERVER
11.127.135.191,SERVER
11.182.192.43,SERVER
11.192.10.171,SERVER
12.12.85.116,SERVER
12.120.97.131,
12.209.35.177,SERVER
12.221.70.128,SERVER
12.224.194.108,SERVER
13.9.43.13,SERVER
13.38.4.30,SERVER
13.103.200.149,SERVER
13.106.219.199,SERVER
13.121.162.186,SERVER
13.122.214.24,SERVER
13.122.214.215,SERVER
13.143.53.57,SERVER
13.221.197.28,SERVER
13.226.99.37,SERVER
13.226.159.129,SERVER
14.22.86.131,SERVER
14.53.22.56,SERVER
14.55.69.157,SERVER
14.239.61.221,SERVER
15.71.52.149,SERVER
15.71.52.174,SERVER
15.71.52.195,SERVER
15.77.169.64,SERVER
15.93.248.84,SERVER
15.193.179.126,SERVER
15.206.29.14,SERVER
15.245.3.196,SERVER
15.245.6.37,SERVER
16.51.148.107,SERVER
16.87.202.157,SERVER
16.110.232.150,SERVER
16.110.232.194,SERVER
16.113.206.117,SERVER
16.229.102.109,SERVER
17.6.181.87,SERVER
17.22.167.95,background scanner
17.24.97.51,SERVER
17.68.161.147,SERVER
17.80.239.141,SERVER
17.80.240.18,SERVER
17.91.75.83,SERVER
17.119.7.218,SERVER
17.167.97.31,SERVER
17.237.108.193,SERVER
18.24.28.35,SERVER
18.60.177.101,SERVER
18.69.207.92,SERVER
18.93.20.81,SERVER
18.94.88.181,SERVER
18.129.186.201,SERVER
18.178.7.212,SERVER
18.222.25.231,SERVER
19.8.123.64,SERVER
19.10.30.146,SERVER
19.45.137.75,SERVER
19.131.254.182,SERVER
19.164.213.158,SERVER
20.2.38.186,SERVER
20.8.123.123,SERVER
20.9.0.146,SERVER
20.9.200.62,SERVER
20.115.188.61,SERVER
20.115.222.210,SERVER
20.121.176.39,SERVER
20.121.176.228,SERVER
20.203.246.94,SERVER
21.1.137.112,SERVER
21.4.181.128,SERVER
21.22.9.21,SERVER
21.25.109.70,SERVER
21.63.35.222,SERVER
21.167.42.30,SERVER
21.184.174.11,SERVER
21.199.235.71,SERVER
21.199.237.55,SERVER
21.199.238.37,SERVER
21.238.59.220,SERVER
21.248.203.86,SERVER
21.250.50.63,SERVER
22.1.166.105,SERVER
22.18.213.187,SERVER
22.25.81.115,SERVER
22.148.223.157,SERVER
22.152.143.55,SERVER
22.237.227.24,SERVER
22.237.227.219,SERVER
22.237.228.194,SERVER
22.237.228.202,SERVER
23.54.113.83,SERVER
23.82.14.240,SERVER
23.90.43.164,SERVER
23.90.217.198,SERVER
23.185.57.164,SERVER
23.216.88.92,SERVER
23.216.88.195,SERVER
23.216.88.203,SERVER
24.3.173.146,SERVER
24.33.213.52,SERVER
24.73.33.145,SERVER
24.99.240.111,SERVER
24.99.241.171,SERVER
24.111.13.68,SERVER
24.164.85.206,SERVER
24.223.88.32,SERVER
24.230.76.211,SERVER
25.246.205.233,SERVER
26.5.86.86,SERVER
26.6.191.175,SERVER
26.34.197.125,SERVER
26.126.104.139,SERVER
26.155.188.211,SERVER
26.155.189.51,SERVER
26.157.49.121,SERVER
26.176.172.122,SERVER
26.184.133.164,SERVER
26.243.223.168,SERVER
26.249.181.149,SERVER
26.249.181.191,SERVER
26.253.57.31,SERVER
27.17.127.92,SERVER
27.17.127.176,SERVER
27.17.127.203,SERVER
27.30.238.156,SERVER
27.37.98.174,SERVER
27.78.145.127,SERVER
27.78.145.195,SERVER
27.155.247.155,SERVER
27.244.101.162,SERVER
27.244.101.223,SERVER
27.245.182.148,SERVER
27.253.10.13,SERVER
28.1.19.93,SERVER
28.1.19.188,SERVER
28.1.19.233,SERVER
28.6.138.176,SERVER
28.39.189.60,SERVER
28.39.189.88,SERVER
28.71.100.73,SERVER
28.89.179.108,SERVER
28.91.179.126,SERVER
28.91.179.159,SERVER
28.132.211.64,SERVER
28.132.211.225,SERVER
28.136.179.222,SERVER
28.142.58.115,SERVER
28.157.29.129,SERVER
28.163.164.236,SERVER
28.178.117.167,SERVER
28.188.52.109,SERVER
28.200.52.95,SERVER
29.4.66.228,SERVER
29.26.133.99,SERVER
29.26.133.187,SERVER
29.49.183.157,SERVER
29.49.183.187,SERVER
29.76.27.77,SERVER
29.107.29.75,SERVER
29.137.139.98,SERVER
29.137.140.124,SERVER
29.137.141.205,SERVER
30.46.233.32,SERVER
30.107.155.216,SERVER
30.131.178.214,SERVER
30.151.140.114,SERVER
30.153.93.223,SERVER
30.171.169.88,SERVER
31.21.48.58,SERVER
31.61.186.84,SERVER
31.95.3.211,SERVER
31.117.81.55,SERVER
31.129.149.22,SERVER
31.138.108.139,SERVER
31.138.108.143,SERVER
31.138.108.216,SERVER
31.138.111.152,SERVER
31.199.164.144,SERVER
32.14.154.69,SERVER
32.48.44.76,SERVER
32.48.44.152,SERVER
32.78.33.138,SERVER
32.89.19.101,SERVER
32.98.40.80,SERVER
32.100.7.193,SERVER
32.104.202.167,SERVER
32.104.202.225,SERVER
32.146.63.89,SERVER
32.146.64.41,SERVER
32.214.211.143,SERVER
32.214.213.165,SERVER
33.1.215.78,SERVER
33.65.112.13,SERVER
33.116.126.37,SERVER
33.147.214.91,SERVER
33.199.221.178,SERVER
33.225.106.136,SERVER
34.9.130.165,SERVER
34.12.62.167,SERVER
34.33.251.44,SERVER
34.33.251.56,SERVER
34.35.36.43,SERVER
34.53.39.117,SERVER
34.86.54.156,SERVER
34.168.6.209,background scanner
34.212.200.70,SERVER
34.248.168.10,SERVER
34.248.168.71,SERVER
34.249.85.79,SERVER
35.62.11.16,SERVER
35.102.159.10,SERVER
35.127.179.164,SERVER
35.127.179.207,SERVER
35.142.180.219,SERVER
35.157.59.45,SERVER
35.157.59.181,SERVER
35.241.17.153,SERVER
36.6.100.150,background scanner
36.6.100.170,background attacker
36.67.91.214,SERVER
36.100.89.60,SERVER
36.123.235.206,SERVER
36.137.163.209,SERVER
36.137.163.225,SERVER
36.165.172.174,SERVER
36.189.103.54,SERVER
37.112.200.84,SERVER
37.115.181.48,SERVER
37.200.171.90,background scanner
37.254.57.96,SERVER
37.254.150.75,SERVER
38.14.161.17,SERVER
38.14.161.214,SERVER
38.17.217.226,SERVER
38.65.97.104,SERVER
38.112.248.47,SERVER
38.112.249.127,SERVER
38.171.107.134,SERVER
38.185.92.212,SERVER
38.208.22.126,SERVER
38.243.106.167,SERVER
38.243.106.189,SERVER
39.3.213.18,SERVER
39.26.105.235,SERVER
39.30.163.110,SERVER
39.117.9.236,SERVER
39.153.144.15,SERVER
39.171.93.60,SERVER
40.11.213.19,SERVER
40.26.223.160,SERVER
40.97.125.231,SERVER
40.132.138.80,SERVER
40.159.193.52,SERVER
40.159.193.232,SERVER
40.161.171.76,SERVER
40.161.171.174,SERVER
40.216.69.21,SERVER
40.218.204.169,SERVER
40.219.61.25,ATTACKER
40.229.129.74,SERVER
41.5.28.224,SERVER
41.46.202.56,SERVER
41.63.192.47,SERVER
41.101.248.15,SERVER
41.101.248.58,SERVER
41.123.23.66,SERVER
41.158.52.236,SERVER
41.158.245.131,SERVER
41.158.246.51,SERVER
41.210.185.155,SERVER
42.24.157.146,SERVER
42.57.175.80,SERVER
42.97.38.179,SERVER
42.120.198.140,SERVER
42.152.69.88,SERVER
42.162.232.150,SERVER
42.162.232.238,SERVER
42.240.189.151,SERVER
43.15.130.36,SERVER
43.15.130.143,SERVER
43.154.80.116,SERVER
43.191.165.10,SERVER
43.208.133.49,SERVER
44.61.129.179,SERVER
44.61.130.97,SERVER
44.61.131.98,SERVER
44.77.34.153,SERVER
44.88.79.80,SERVER
44.88.184.32,SERVER
44.122.200.42,SERVER
44.140.172.15,SERVER
44.157.88.84,background attacker
44.169.106.84,SERVER
44.201.93.51,SERVER
44.201.94.91,SERVER
44.202.137.58,SERVER
44.202.137.214,SERVER
44.202.137.234,SERVER
44.202.139.14,SERVER
44.202.139.159,SERVER
44.202.139.193,SERVER
44.221.178.82,SERVER
44.239.195.137,SERVER
44.239.196.145,SERVER
45.16.162.91,SERVER
45.18.7.48,SERVER
45.40.205.44,SERVER
45.50.135.105,SERVER
45.83.110.71,SERVER
45.106.211.208,SERVER
45.116.103.154,SERVER
45.127.91.225,SERVER
45.135.0.229,SERVER
45.145.179.30,SERVER
45.183.244.171,SERVER
45.216.226.41,SERVER
45.236.130.134,SERVER
45.250.184.50,SERVER
46.27.120.38,SERVER
46.27.122.33,SERVER
46.57.79.166,SERVER
46.83.11.50,SERVER
46.97.184.201,background scanner
46.101.140.47,SERVER
46.106.17.51,SERVER
46.106.17.179,SERVER
46.117.25.37,SERVER
46.174.66.185,SERVER
46.197.149.75,SERVER
46.200.99.125,SERVER
46.222.243.123,SERVER
46.222.243.182,SERVER
47.36.70.237,SERVER
47.87.220.108,SERVER
47.87.220.124,SERVER
47.119.92.211,SERVER
47.119.93.45,SERVER
47.156.236.86,SERVER
47.165.70.66,SERVER
47.188.52.63,SERVER
48.15.38.131,SERVER
48.15.38.159,SERVER
48.15.38.212,SERVER
48.43.97.137,SERVER
48.49.223.211,background scanner
48.103.25.226,SERVER
48.121.41.240,SERVER
48.158.250.155,SERVER
48.201.17.141,SERVER
49.38.17.115,SERVER
49.51.71.227,SERVER
49.51.72.195,SERVER
49.103.24.175,SERVER
49.118.180.47,SERVER
49.124.217.177,SERVER
49.124.217.240,SERVER
49.130.77.217,SERVER
49.133.249.125,SERVER
49.133.249.189,SERVER
49.133.249.233,SERVER
49.228.247.162,SERVER
49.228.248.236,SERVER
49.234.124.25,SERVER
49.247.58.174,SERVER
49.247.59.74,SERVER
50.1.254.185,SERVER
50.59.25.96,SERVER
50.97.66.140,SERVER
50.162.116.53,SERVER
50.208.223.231,SERVER
50.212.215.203,SERVER
50.223.131.27,SERVER
50.238.107.173,SERVER
50.246.113.96,SERVER
50.246.115.172,SERVER
51.24.230.102,SERVER
51.24.231.71,SERVER
51.25.251.41,SERVER
51.75.76.49,SERVER
51.86.19.191,SERVER
51.91.57.206,background attacker
51.116.253.50,SERVER
51.131.44.125,SERVER
51.146.14.39,SERVER
51.227.124.232,
51.251.22.24,background scanner
51.251.24.39,background scanner
52.2.243.223,SERVER
52.98.53.208,SERVER
52.113.79.57,SERVER
52.122.84.82,SERVER
52.171.39.168,SERVER
52.184.93.163,SERVER
52.197.126.95,SERVER
52.253.208.76,SERVER
53.24.162.200,SERVER
53.68.88.13,SERVER
53.82.20.53,SERVER
53.82.21.72,background scanner
53.146.76.52,SERVER
53.146.76.123,SERVER
53.177.199.152,SERVER
53.210.134.171,SERVER
53.218.68.53,SERVER
53.254.95.120,SERVER
54.10.253.104,SERVER
54.39.139.136,SERVER
54.55.130.147,SERVER
54.61.139.163,SERVER
54.68.194.149,SERVER
54.69.91.83,SERVER
54.149.49.42,SERVER
54.175.249.102,SERVER
54.186.160.56,SERVER
54.215.9.156,SERVER
55.26.14.174,SERVER
55.43.153.105,SERVER
55.44.143.189,SERVER
55.44.145.201,SERVER
55.54.182.112,SERVER
55.64.63.144,SERVER
55.106.49.206,SERVER
55.118.206.131,SERVER
55.176.97.132,SERVER
55.236.147.125,SERVER
56.46.4.156,SERVER
56.46.4.228,SERVER
56.49.55.189,SERVER
56.56.22.109,SERVER
56.64.11.110,SERVER
56.89.33.130,SERVER
56.90.124.73,SERVER
56.150.39.208,SERVER
56.164.162.99,SERVER
56.167.28.92,SERVER
56.183.18.190,SERVER
56.205.150.11,background scanner
56.231.83.115,SERVER
56.231.83.240,SERVER
57.80.110.95,SERVER
57.80.110.158,SERVER
57.107.116.238,SERVER
57.111.105.84,SERVER
57.152.140.97,SERVER
58.15.13.205,SERVER
58.37.180.17,SERVER
58.37.180.100,SERVER
58.49.176.197,SERVER
58.57.234.76,SERVER
58.63.106.161,SERVER
58.78.162.142,SERVER
58.78.162.226,SERVER
58.126.224.66,SERVER
58.166.102.94,SERVER
58.174.103.132,SERVER
58.216.25.224,SERVER
58.238.31.178,SERVER
58.238.31.196,SERVER
59.18.128.28,SERVER
59.60.178.11,SERVER
59.60.178.114,SERVER
59.187.73.158,SERVER
59.200.161.17,SERVER
59.200.161.52,SERVER
59.209.146.97,SERVER
59.215.48.230,SERVER
59.215.49.127,SERVER
59.226.205.32,SERVER
60.58.182.56,SERVER
60.70.123.150,SERVER
60.71.142.116,SERVER
60.82.95.65,SERVER
60.107.19.99,SERVER
60.135.155.217,SERVER
60.155.250.99,SERVER
60.155.250.207,background scanner
60.173.79.129,SERVER
60.202.5.63,SERVER
60.203.234.77,SERVER
60.216.91.126,SERVER
60.229.181.92,SERVER
60.238.200.46,SERVER
61.201.59.206,SERVER
61.207.56.117,SERVER
61.211.3.40,SERVER
61.211.3.152,SERVER
61.214.218.149,SERVER
61.228.89.130,SERVER
62.32.3.223,SERVER
62.39.143.93,SERVER
62.47.143.24,SERVER
62.80.50.240,SERVER
62.149.23.236,SERVER
62.163.57.23,SERVER
62.170.177.178,SERVER
62.208.49.80,SERVER
63.2.90.211,SERVER
63.14.98.77,SERVER
63.81.42.76,SERVER
63.81.44.186,SERVER
63.114.14.76,SERVER
63.123.62.225,SERVER
63.249.193.44,SERVER
63.249.193.174,SERVER
64.5.141.75,SERVER
64.22.155.123,SERVER
64.22.156.101,SERVER
64.134.88.16,SERVER
64.193.117.112,SERVER
64.235.99.121,SERVER
64.235.100.16,SERVER
64.235.100.36,SERVER
64.235.101.220,SERVER
64.235.102.159,SERVER
64.242.211.236,SERVER
65.88.139.84,SERVER
65.98.96.22,SERVER
65.132.76.14,SERVER
65.180.161.189,SERVER
65.207.138.88,SERVER
65.226.204.93,SERVER
66.7.130.21,
66.24.177.133,SERVER
66.24.178.214,SERVER
66.31.212.75,SERVER
66.144.178.181,SERVER
66.152.217.65,SERVER
66.152.217.166,SERVER
66.152.217.239,SERVER
66.166.168.239,SERVER
66.181.30.235,SERVER
66.207.213.121,SERVER
66.215.162.99,SERVER
66.242.109.65,SERVER
66.245.28.38,SERVER
66.245.29.169,SERVER
66.245.29.224,SERVER
67.11.128.160,
67.44.99.80,SERVER
67.87.104.80,SERVER
67.100.146.104,SERVER
67.100.146.146,SERVER
67.102.43.100,SERVER
67.154.229.92,SERVER
67.230.197.17,SERVER
67.245.35.125,SERVER
69.18.137.156,SERVER
69.24.17.77,SERVER
69.24.17.181,SERVER
69.31.227.14,SERVER
69.31.227.78,SERVER
69.31.227.113,SERVER
69.50.209.86,SERVER
69.59.96.127,SERVER
69.59.96.129,SERVER
69.59.96.200,SERVER
69.63.220.133,SERVER
69.127.164.64,SERVER
69.127.164.183,SERVER
69.127.165.118,SERVER
69.140.199.133,background scanner
69.166.122.54,SERVER
69.180.98.149,SERVER
69.180.140.10,SERVER
69.180.140.91,SERVER
69.208.107.180,SERVER
70.47.166.89,SERVER
70.68.133.38,SERVER
70.84.201.146,SERVER
70.87.124.56,SERVER
70.96.62.21,SERVER
70.151.181.82,SERVER
70.151.181.90,SERVER
70.152.18.136,SERVER
70.169.86.204,SERVER
70.184.213.145,SERVER
70.210.205.191,SERVER
70.210.205.197,SERVER
70.217.61.29,SERVER
70.237.176.43,SERVER
70.242.78.21,background scanner
70.242.78.230,SERVER
71.16.59.31,SERVER
71.102.224.19,SERVER
71.102.224.218,SERVER
71.104.193.198,SERVER
71.104.193.212,SERVER
71.129.134.19,SERVER
71.129.135.79,SERVER
71.151.21.69,SERVER
71.221.94.96,SERVER
71.221.94.206,SERVER
72.20.247.43,SERVER
72.36.169.171,SERVER
72.111.145.34,SERVER
72.126.227.110,SERVER
72.201.12.84,SERVER
72.224.126.45,SERVER
72.226.121.103,SERVER
73.30.142.214,SERVER
73.57.6.177,SERVER
73.70.190.126,SERVER
73.76.250.87,SERVER
73.95.20.126,SERVER
73.105.135.182,SERVER
73.168.155.62,SERVER
73.217.123.137,SERVER
73.240.159.101,SERVER
74.123.66.240,SERVER
74.149.16.72,SERVER
74.179.19.58,SERVER
74.187.253.184,SERVER
74.205.114.207,background scanner
74.219.85.115,SERVER
74.219.85.210,SERVER
74.240.26.10,SERVER
74.244.150.94,SERVER
74.244.151.16,SERVER
74.249.74.128,SERVER
74.252.29.143,SERVER
74.252.29.233,SERVER
74.252.29.235,SERVER
74.253.73.207,SERVER
75.4.98.115,SERVER
75.9.179.183,SERVER
75.42.90.222,SERVER
75.76.122.82,SERVER
75.76.122.231,SERVER
75.76.123.127,SERVER
75.151.13.80,SERVER
75.170.194.42,SERVER
75.217.29.234,SERVER
76.3.159.149,SERVER
76.18.180.227,SERVER
76.26.170.58,SERVER
76.47.150.57,SERVER
76.47.150.145,SERVER
76.73.221.25,SERVER
76.73.221.227,SERVER
76.100.13.149,SERVER
76.100.14.83,SERVER
76.100.14.84,SERVER
76.125.34.193,SERVER
76.137.210.172,SERVER
76.142.204.133,SERVER
77.5.72.198,SERVER
77.85.70.75,SERVER
77.85.103.157,SERVER
77.97.59.220,SERVER
77.147.209.123,SERVER
77.192.7.146,SERVER
77.207.107.91,SERVER
77.228.74.238,SERVER
77.230.97.216,SERVER
78.17.161.89,SERVER
78.96.109.179,SERVER
78.96.214.157,SERVER
78.186.125.230,SERVER
78.216.215.164,SERVER
79.3.81.202,SERVER
79.49.142.40,SERVER
79.65.198.98,SERVER
79.80.55.65,SERVER
79.80.55.133,SERVER
79.121.58.99,SERVER
79.239.234.37,SERVER
80.15.202.91,SERVER
80.28.243.129,SERVER
80.96.247.87,SERVER
80.131.199.153,SERVER
80.131.200.18,SERVER
80.131.200.105,SERVER
80.131.201.157,SERVER
80.138.161.15,SERVER
80.202.105.237,SERVER
80.217.173.55,SERVER
80.217.174.208,SERVER
80.232.107.67,SERVER
80.244.234.223,SERVER
80.244.234.224,SERVER
81.5.135.159,SERVER
81.5.136.193,SERVER
81.89.37.233,SERVER
81.89.130.107,SERVER
81.97.199.73,SERVER
81.105.199.51,SERVER
81.111.29.206,SERVER
81.135.16.193,SERVER
81.149.195.196,SERVER
82.10.79.44,SERVER
82.66.20.237,SERVER
82.92.247.219,SERVER
82.173.86.101,SERVER
82.185.190.71,SERVER
82.215.185.143,SERVER
82.215.186.29,SERVER
82.239.248.66,SERVER
83.1.21.90,SERVER
83.17.42.173,SERVER
83.48.130.64,SERVER
83.59.57.220,SERVER
83.93.139.23,SERVER
83.95.195.157,SERVER
83.110.170.92,SERVER
83.113.28.236,SERVER
83.122.162.141,SERVER
83.142.130.184,SERVER
83.157.214.83,SERVER
83.187.201.19,SERVER
83.236.112.33,SERVER
83.245.85.30,
84.8.243.126,SERVER
84.8.243.214,SERVER
84.8.243.222,SERVER
84.37.77.78,SERVER
84.42.179.196,SERVER
84.51.204.103,SERVER
84.83.129.28,SERVER
84.83.129.56,SERVER
84.126.66.81,SERVER
84.126.66.129,SERVER
84.192.197.212,SERVER
84.194.113.92,SERVER
84.228.65.31,SERVER
84.252.234.86,SERVER
85.32.122.58,SERVER
85.64.234.126,SERVER
85.96.135.179,SERVER
85.131.199.199,SERVER
85.141.59.100,SERVER
85.227.119.138,SERVER
85.227.142.151,SERVER
85.240.198.62,SERVER
86.4.31.112,SERVER
86.4.32.174,SERVER
86.60.17.51,SERVER
86.60.227.92,SERVER
86.73.250.36,SERVER
86.78.31.167,SERVER
86.78.31.214,SERVER
86.104.68.225,SERVER
86.122.200.177,SERVER
86.122.201.96,SERVER
86.122.201.144,SERVER
86.164.229.128,SERVER
86.232.157.210,SERVER
87.18.97.43,SERVER
